fecha,ruta,pasajeros
2024-06-28,Medellin-SantaFeAntioquia,192
2024-06-29,Medellin-SantaFeAntioquia,123
2024-06-30,Medellin-SantaFeAntioquia,159
2024-07-01,Medellin-SantaFeAntioquia,118
2024-07-02,Medellin-SantaFeAntioquia,70
2024-07-03,Medellin-SantaFeAntioquia,59
2024-07-04,Medellin-SantaFeAntioquia,90
2024-07-05,Medellin-SantaFeAntioquia,142
2024-07-06,Medellin-SantaFeAntioquia,120
2024-07-07,Medellin-SantaFeAntioquia,145
2024-07-08,Medellin-SantaFeAntioquia,103
2024-07-09,Medellin-SantaFeAntioquia,76
2024-07-10,Medellin-SantaFeAntioquia,64
2024-07-11,Medellin-SantaFeAntioquia,75
2024-07-12,Medellin-SantaFeAntioquia,147
2024-07-13,Medellin-SantaFeAntioquia,112
2024-07-14,Medellin-SantaFeAntioquia,151
2024-07-15,Medellin-SantaFeAntioquia,90
2024-07-16,Medellin-SantaFeAntioquia,77
2024-07-17,Medellin-SantaFeAntioquia,70
2024-07-18,Medellin-SantaFeAntioquia,86
2024-07-19,Medellin-SantaFeAntioquia,136
2024-07-20,Medellin-SantaFeAntioquia,125
2024-07-21,Medellin-SantaFeAntioquia,154
2024-07-22,Medellin-SantaFeAntioquia,96
2024-07-23,Medellin-SantaFeAntioquia,61
2024-07-24,Medellin-SantaFeAntioquia,68
2024-07-25,Medellin-SantaFeAntioquia,105
2024-07-26,Medellin-SantaFeAntioquia,151
2024-07-27,Medellin-SantaFeAntioquia,109
2024-07-28,Medellin-SantaFeAntioquia,152
2024-07-29,Medellin-SantaFeAntioquia,88
2024-07-30,Medellin-SantaFeAntioquia,72
2024-07-31,Medellin-SantaFeAntioquia,59
2024-08-01,Medellin-SantaFeAntioquia,90
2024-08-02,Medellin-SantaFeAntioquia,144
2024-08-03,Medellin-SantaFeAntioquia,104
2024-08-04,Medellin-SantaFeAntioquia,142
2024-08-05,Medellin-SantaFeAntioquia,92
2024-08-06,Medellin-SantaFeAntioquia,62
2024-08-07,Medellin-SantaFeAntioquia,76
2024-08-08,Medellin-SantaFeAntioquia,85
2024-08-09,Medellin-SantaFeAntioquia,151
2024-08-10,Medellin-SantaFeAntioquia,100
2024-08-11,Medellin-SantaFeAntioquia,163
2024-08-12,Medellin-SantaFeAntioquia,76
2024-08-13,Medellin-SantaFeAntioquia,66
2024-08-14,Medellin-SantaFeAntioquia,66
2024-08-15,Medellin-SantaFeAntioquia,83
2024-08-16,Medellin-SantaFeAntioquia,187
2024-08-17,Medellin-SantaFeAntioquia,126
2024-08-18,Medellin-SantaFeAntioquia,134
2024-08-19,Medellin-SantaFeAntioquia,115
2024-08-20,Medellin-SantaFeAntioquia,48
2024-08-21,Medellin-SantaFeAntioquia,55
2024-08-22,Medellin-SantaFeAntioquia,100
2024-08-23,Medellin-SantaFeAntioquia,137
2024-08-24,Medellin-SantaFeAntioquia,98
2024-08-25,Medellin-SantaFeAntioquia,149
2024-08-26,Medellin-SantaFeAntioquia,104
2024-08-27,Medellin-SantaFeAntioquia,49
2024-08-28,Medellin-SantaFeAntioquia,55
2024-08-29,Medellin-SantaFeAntioquia,100
2024-08-30,Medellin-SantaFeAntioquia,155
2024-08-31,Medellin-SantaFeAntioquia,106
2024-09-01,Medellin-SantaFeAntioquia,141
2024-09-02,Medellin-SantaFeAntioquia,104
2024-09-03,Medellin-SantaFeAntioquia,74
2024-09-04,Medellin-SantaFeAntioquia,67
2024-09-05,Medellin-SantaFeAntioquia,83
2024-09-06,Medellin-SantaFeAntioquia,141
2024-09-07,Medellin-SantaFeAntioquia,105
2024-09-08,Medellin-SantaFeAntioquia,153
2024-09-09,Medellin-SantaFeAntioquia,99
2024-09-10,Medellin-SantaFeAntioquia,69
2024-09-11,Medellin-SantaFeAntioquia,55
2024-09-12,Medellin-SantaFeAntioquia,99
2024-09-13,Medellin-SantaFeAntioquia,144
2024-09-14,Medellin-SantaFeAntioquia,111
2024-09-15,Medellin-SantaFeAntioquia,161
2024-09-16,Medellin-SantaFeAntioquia,81
2024-09-17,Medellin-SantaFeAntioquia,62
2024-09-18,Medellin-SantaFeAntioquia,59
2024-09-19,Medellin-SantaFeAntioquia,78
2024-09-20,Medellin-SantaFeAntioquia,144
2024-09-21,Medellin-SantaFeAntioquia,125
2024-09-22,Medellin-SantaFeAntioquia,137
2024-09-23,Medellin-SantaFeAntioquia,89
2024-09-24,Medellin-SantaFeAntioquia,67
2024-09-25,Medellin-SantaFeAntioquia,63
2024-09-26,Medellin-SantaFeAntioquia,88
2024-09-27,Medellin-SantaFeAntioquia,132
2024-09-28,Medellin-SantaFeAntioquia,108
2024-09-29,Medellin-SantaFeAntioquia,145
2024-09-30,Medellin-SantaFeAntioquia,73
2024-10-01,Medellin-SantaFeAntioquia,71
2024-10-02,Medellin-SantaFeAntioquia,70
2024-10-03,Medellin-SantaFeAntioquia,89
2024-10-04,Medellin-SantaFeAntioquia,144
2024-10-05,Medellin-SantaFeAntioquia,114
2024-10-06,Medellin-SantaFeAntioquia,152
2024-10-07,Medellin-SantaFeAntioquia,96
2024-10-08,Medellin-SantaFeAntioquia,61
2024-10-09,Medellin-SantaFeAntioquia,72
2024-10-10,Medellin-SantaFeAntioquia,91
2024-10-11,Medellin-SantaFeAntioquia,186
2024-10-12,Medellin-SantaFeAntioquia,108
2024-10-13,Medellin-SantaFeAntioquia,153
2024-10-14,Medellin-SantaFeAntioquia,106
2024-10-15,Medellin-SantaFeAntioquia,61
2024-10-16,Medellin-SantaFeAntioquia,57
2024-10-17,Medellin-SantaFeAntioquia,82
2024-10-18,Medellin-SantaFeAntioquia,158
2024-10-19,Medellin-SantaFeAntioquia,117
2024-10-20,Medellin-SantaFeAntioquia,165
2024-10-21,Medellin-SantaFeAntioquia,80
2024-10-22,Medellin-SantaFeAntioquia,63
2024-10-23,Medellin-SantaFeAntioquia,54
2024-10-24,Medellin-SantaFeAntioquia,84
2024-10-25,Medellin-SantaFeAntioquia,136
2024-10-26,Medellin-SantaFeAntioquia,116
2024-10-27,Medellin-SantaFeAntioquia,148
2024-10-28,Medellin-SantaFeAntioquia,97
2024-10-29,Medellin-SantaFeAntioquia,67
2024-10-30,Medellin-SantaFeAntioquia,79
2024-10-31,Medellin-SantaFeAntioquia,79
2024-11-01,Medellin-SantaFeAntioquia,194
2024-11-02,Medellin-SantaFeAntioquia,126
2024-11-03,Medellin-SantaFeAntioquia,144
2024-11-04,Medellin-SantaFeAntioquia,119
2024-11-05,Medellin-SantaFeAntioquia,69
2024-11-06,Medellin-SantaFeAntioquia,61
2024-11-07,Medellin-SantaFeAntioquia,84
2024-11-08,Medellin-SantaFeAntioquia,181
2024-11-09,Medellin-SantaFeAntioquia,133
2024-11-10,Medellin-SantaFeAntioquia,152
2024-11-11,Medellin-SantaFeAntioquia,118
2024-11-12,Medellin-SantaFeAntioquia,61
2024-11-13,Medellin-SantaFeAntioquia,58
2024-11-14,Medellin-SantaFeAntioquia,98
2024-11-15,Medellin-SantaFeAntioquia,134
2024-11-16,Medellin-SantaFeAntioquia,105
2024-11-17,Medellin-SantaFeAntioquia,153
2024-11-18,Medellin-SantaFeAntioquia,91
2024-11-19,Medellin-SantaFeAntioquia,62
2024-11-20,Medellin-SantaFeAntioquia,66
2024-11-21,Medellin-SantaFeAntioquia,96
2024-11-22,Medellin-SantaFeAntioquia,150
2024-11-23,Medellin-SantaFeAntioquia,102
2024-11-24,Medellin-SantaFeAntioquia,152
2024-11-25,Medellin-SantaFeAntioquia,100
2024-11-26,Medellin-SantaFeAntioquia,71
2024-11-27,Medellin-SantaFeAntioquia,55
2024-11-28,Medellin-SantaFeAntioquia,94
2024-11-29,Medellin-SantaFeAntioquia,133
2024-11-30,Medellin-SantaFeAntioquia,111
2024-12-01,Medellin-SantaFeAntioquia,170
2024-12-02,Medellin-SantaFeAntioquia,86
2024-12-03,Medellin-SantaFeAntioquia,60
2024-12-04,Medellin-SantaFeAntioquia,71
2024-12-05,Medellin-SantaFeAntioquia,83
2024-12-06,Medellin-SantaFeAntioquia,146
2024-12-07,Medellin-SantaFeAntioquia,118
2024-12-08,Medellin-SantaFeAntioquia,180
2024-12-09,Medellin-SantaFeAntioquia,94
2024-12-10,Medellin-SantaFeAntioquia,73
2024-12-11,Medellin-SantaFeAntioquia,71
2024-12-12,Medellin-SantaFeAntioquia,98
2024-12-13,Medellin-SantaFeAntioquia,152
2024-12-14,Medellin-SantaFeAntioquia,119
2024-12-15,Medellin-SantaFeAntioquia,165
2024-12-16,Medellin-SantaFeAntioquia,101
2024-12-17,Medellin-SantaFeAntioquia,66
2024-12-18,Medellin-SantaFeAntioquia,68
2024-12-19,Medellin-SantaFeAntioquia,92
2024-12-20,Medellin-SantaFeAntioquia,158
2024-12-21,Medellin-SantaFeAntioquia,114
2024-12-22,Medellin-SantaFeAntioquia,161
2024-12-23,Medellin-SantaFeAntioquia,102
2024-12-24,Medellin-SantaFeAntioquia,72
2024-12-25,Medellin-SantaFeAntioquia,87
2024-12-26,Medellin-SantaFeAntioquia,98
2024-12-27,Medellin-SantaFeAntioquia,164
2024-12-28,Medellin-SantaFeAntioquia,125
2024-12-29,Medellin-SantaFeAntioquia,175
2024-12-30,Medellin-SantaFeAntioquia,95
2024-12-31,Medellin-SantaFeAntioquia,72
2023-01-01,Medellin-Guatape,229
2023-01-02,Medellin-Guatape,115
2023-01-03,Medellin-Guatape,61
2023-01-04,Medellin-Guatape,81
2023-01-05,Medellin-Guatape,134
2023-01-06,Medellin-Guatape,236
2023-01-07,Medellin-Guatape,144
2023-01-08,Medellin-Guatape,198
2023-01-09,Medellin-Guatape,144
2023-01-10,Medellin-Guatape,93
2023-01-11,Medellin-Guatape,67
2023-01-12,Medellin-Guatape,118
2023-01-13,Medellin-Guatape,185
2023-01-14,Medellin-Guatape,132
2023-01-15,Medellin-Guatape,192
2023-01-16,Medellin-Guatape,119
2023-01-17,Medellin-Guatape,84
2023-01-18,Medellin-Guatape,66
2023-01-19,Medellin-Guatape,116
2023-01-20,Medellin-Guatape,173
2023-01-21,Medellin-Guatape,130
2023-01-22,Medellin-Guatape,184
2023-01-23,Medellin-Guatape,105
2023-01-24,Medellin-Guatape,84
2023-01-25,Medellin-Guatape,73
2023-01-26,Medellin-Guatape,95
2023-01-27,Medellin-Guatape,166
2023-01-28,Medellin-Guatape,127
2023-01-29,Medellin-Guatape,189
2023-01-30,Medellin-Guatape,109
2023-01-31,Medellin-Guatape,64
2023-02-01,Medellin-Guatape,93
2023-02-02,Medellin-Guatape,105
2023-02-03,Medellin-Guatape,177
2023-02-04,Medellin-Guatape,122
2023-02-05,Medellin-Guatape,180
2023-02-06,Medellin-Guatape,109
2023-02-07,Medellin-Guatape,81
2023-02-08,Medellin-Guatape,80
2023-02-09,Medellin-Guatape,109
2023-02-10,Medellin-Guatape,161
2023-02-11,Medellin-Guatape,117
2023-02-12,Medellin-Guatape,176
2023-02-13,Medellin-Guatape,109
2023-02-14,Medellin-Guatape,68
2023-02-15,Medellin-Guatape,79
2023-02-16,Medellin-Guatape,114
2023-02-17,Medellin-Guatape,154
2023-02-18,Medellin-Guatape,114
2023-02-19,Medellin-Guatape,171
2023-02-20,Medellin-Guatape,103
2023-02-21,Medellin-Guatape,65
2023-02-22,Medellin-Guatape,82
2023-02-23,Medellin-Guatape,104
2023-02-24,Medellin-Guatape,163
2023-02-25,Medellin-Guatape,109
2023-02-26,Medellin-Guatape,161
2023-02-27,Medellin-Guatape,103
2023-02-28,Medellin-Guatape,51
2023-03-01,Medellin-Guatape,79
2023-03-02,Medellin-Guatape,99
2023-03-03,Medellin-Guatape,191
2023-03-04,Medellin-Guatape,142
2023-03-05,Medellin-Guatape,171
2023-03-06,Medellin-Guatape,100
2023-03-07,Medellin-Guatape,79
2023-03-08,Medellin-Guatape,85
2023-03-09,Medellin-Guatape,87
2023-03-10,Medellin-Guatape,148
2023-03-11,Medellin-Guatape,117
2023-03-12,Medellin-Guatape,179
2023-03-13,Medellin-Guatape,106
2023-03-14,Medellin-Guatape,80
2023-03-15,Medellin-Guatape,60
2023-03-16,Medellin-Guatape,82
2023-03-17,Medellin-Guatape,223
2023-03-18,Medellin-Guatape,130
2023-03-19,Medellin-Guatape,160
2023-03-20,Medellin-Guatape,132
2023-03-21,Medellin-Guatape,83
2023-03-22,Medellin-Guatape,72
2023-03-23,Medellin-Guatape,102
2023-03-24,Medellin-Guatape,170
2023-03-25,Medellin-Guatape,126
2023-03-26,Medellin-Guatape,173
2023-03-27,Medellin-Guatape,102
2023-03-28,Medellin-Guatape,80
2023-03-29,Medellin-Guatape,79
2023-03-30,Medellin-Guatape,112
2023-03-31,Medellin-Guatape,169
2023-04-01,Medellin-Guatape,132
2023-04-02,Medellin-Guatape,171
2023-04-03,Medellin-Guatape,113
2023-04-04,Medellin-Guatape,90
2023-04-05,Medellin-Guatape,65
2023-04-06,Medellin-Guatape,123
2023-04-07,Medellin-Guatape,210
2023-04-08,Medellin-Guatape,145
2023-04-09,Medellin-Guatape,186
2023-04-10,Medellin-Guatape,105
2023-04-11,Medellin-Guatape,59
2023-04-12,Medellin-Guatape,77
2023-04-13,Medellin-Guatape,127
2023-04-14,Medellin-Guatape,178
2023-04-15,Medellin-Guatape,130
2023-04-16,Medellin-Guatape,187
2023-04-17,Medellin-Guatape,107
2023-04-18,Medellin-Guatape,67
2023-04-19,Medellin-Guatape,81
2023-04-20,Medellin-Guatape,107
2023-04-21,Medellin-Guatape,169
2023-04-22,Medellin-Guatape,117
2023-04-23,Medellin-Guatape,189
2023-04-24,Medellin-Guatape,109
2023-04-25,Medellin-Guatape,67
2023-04-26,Medellin-Guatape,80
2023-04-27,Medellin-Guatape,98
2023-04-28,Medellin-Guatape,158
2023-04-29,Medellin-Guatape,116
2023-04-30,Medellin-Guatape,159
2023-05-01,Medellin-Guatape,121
2023-05-02,Medellin-Guatape,55
2023-05-03,Medellin-Guatape,60
2023-05-04,Medellin-Guatape,84
2023-05-05,Medellin-Guatape,163
2023-05-06,Medellin-Guatape,121
2023-05-07,Medellin-Guatape,171
2023-05-08,Medellin-Guatape,93
2023-05-09,Medellin-Guatape,60
2023-05-10,Medellin-Guatape,75
2023-05-11,Medellin-Guatape,97
2023-05-12,Medellin-Guatape,167
2023-05-13,Medellin-Guatape,115
2023-05-14,Medellin-Guatape,176
2023-05-15,Medellin-Guatape,113
2023-05-16,Medellin-Guatape,76
2023-05-17,Medellin-Guatape,67
2023-05-18,Medellin-Guatape,104
2023-05-19,Medellin-Guatape,212
2023-05-20,Medellin-Guatape,135
2023-05-21,Medellin-Guatape,172
2023-05-22,Medellin-Guatape,126
2023-05-23,Medellin-Guatape,76
2023-05-24,Medellin-Guatape,62
2023-05-25,Medellin-Guatape,94
2023-05-26,Medellin-Guatape,153
2023-05-27,Medellin-Guatape,110
2023-05-28,Medellin-Guatape,166
2023-05-29,Medellin-Guatape,104
2023-05-30,Medellin-Guatape,64
2023-05-31,Medellin-Guatape,76
2023-06-01,Medellin-Guatape,104
2023-06-02,Medellin-Guatape,150
2023-06-03,Medellin-Guatape,131
2023-06-04,Medellin-Guatape,186
2023-06-05,Medellin-Guatape,96
2023-06-06,Medellin-Guatape,76
2023-06-07,Medellin-Guatape,65
2023-06-08,Medellin-Guatape,106
2023-06-09,Medellin-Guatape,210
2023-06-10,Medellin-Guatape,124
2023-06-11,Medellin-Guatape,178
2023-06-12,Medellin-Guatape,132
2023-06-13,Medellin-Guatape,74
2023-06-14,Medellin-Guatape,64
2023-06-15,Medellin-Guatape,104
2023-06-16,Medellin-Guatape,228
2023-06-17,Medellin-Guatape,142
2023-06-18,Medellin-Guatape,187
2023-06-19,Medellin-Guatape,130
2023-06-20,Medellin-Guatape,90
2023-06-21,Medellin-Guatape,65
2023-06-22,Medellin-Guatape,114
2023-06-23,Medellin-Guatape,187
2023-06-24,Medellin-Guatape,137
2023-06-25,Medellin-Guatape,187
2023-06-26,Medellin-Guatape,106
2023-06-27,Medellin-Guatape,86
2023-06-28,Medellin-Guatape,64
2023-06-29,Medellin-Guatape,103
2023-06-30,Medellin-Guatape,230
2023-07-01,Medellin-Guatape,158
2023-07-02,Medellin-Guatape,194
2023-07-03,Medellin-Guatape,131
2023-07-04,Medellin-Guatape,79
2023-07-05,Medellin-Guatape,72
2023-07-06,Medellin-Guatape,105
2023-07-07,Medellin-Guatape,188
2023-07-08,Medellin-Guatape,122
2023-07-09,Medellin-Guatape,205
2023-07-10,Medellin-Guatape,118
2023-07-11,Medellin-Guatape,87
2023-07-12,Medellin-Guatape,73
2023-07-13,Medellin-Guatape,109
2023-07-14,Medellin-Guatape,165
2023-07-15,Medellin-Guatape,128
2023-07-16,Medellin-Guatape,193
2023-07-17,Medellin-Guatape,121
2023-07-18,Medellin-Guatape,66
2023-07-19,Medellin-Guatape,72
2023-07-20,Medellin-Guatape,124
2023-07-21,Medellin-Guatape,162
2023-07-22,Medellin-Guatape,135
2023-07-23,Medellin-Guatape,178
2023-07-24,Medellin-Guatape,106
2023-07-25,Medellin-Guatape,70
2023-07-26,Medellin-Guatape,67
2023-07-27,Medellin-Guatape,107
2023-07-28,Medellin-Guatape,169
2023-07-29,Medellin-Guatape,124
2023-07-30,Medellin-Guatape,175
2023-07-31,Medellin-Guatape,108
2023-08-01,Medellin-Guatape,88
2023-08-02,Medellin-Guatape,74
2023-08-03,Medellin-Guatape,114
2023-08-04,Medellin-Guatape,157
2023-08-05,Medellin-Guatape,127
2023-08-06,Medellin-Guatape,169
2023-08-07,Medellin-Guatape,107
2023-08-08,Medellin-Guatape,66
2023-08-09,Medellin-Guatape,83
2023-08-10,Medellin-Guatape,112
2023-08-11,Medellin-Guatape,169
2023-08-12,Medellin-Guatape,111
2023-08-13,Medellin-Guatape,176
2023-08-14,Medellin-Guatape,106
2023-08-15,Medellin-Guatape,73
2023-08-16,Medellin-Guatape,56
2023-08-17,Medellin-Guatape,96
2023-08-18,Medellin-Guatape,216
2023-08-19,Medellin-Guatape,141
2023-08-20,Medellin-Guatape,158
2023-08-21,Medellin-Guatape,128
2023-08-22,Medellin-Guatape,76
2023-08-23,Medellin-Guatape,79
2023-08-24,Medellin-Guatape,109
2023-08-25,Medellin-Guatape,171
2023-08-26,Medellin-Guatape,117
2023-08-27,Medellin-Guatape,160
2023-08-28,Medellin-Guatape,100
2023-08-29,Medellin-Guatape,80
2023-08-30,Medellin-Guatape,84
2023-08-31,Medellin-Guatape,109
2023-09-01,Medellin-Guatape,170
2023-09-02,Medellin-Guatape,128
2023-09-03,Medellin-Guatape,172
2023-09-04,Medellin-Guatape,102
2023-09-05,Medellin-Guatape,86
2023-09-06,Medellin-Guatape,63
2023-09-07,Medellin-Guatape,117
2023-09-08,Medellin-Guatape,164
2023-09-09,Medellin-Guatape,136
2023-09-10,Medellin-Guatape,165
2023-09-11,Medellin-Guatape,108
2023-09-12,Medellin-Guatape,65
2023-09-13,Medellin-Guatape,59
2023-09-14,Medellin-Guatape,105
2023-09-15,Medellin-Guatape,175
2023-09-16,Medellin-Guatape,117
2023-09-17,Medellin-Guatape,164
2023-09-18,Medellin-Guatape,103
2023-09-19,Medellin-Guatape,71
2023-09-20,Medellin-Guatape,77
2023-09-21,Medellin-Guatape,112
2023-09-22,Medellin-Guatape,166
2023-09-23,Medellin-Guatape,141
2023-09-24,Medellin-Guatape,179
2023-09-25,Medellin-Guatape,100
2023-09-26,Medellin-Guatape,58
2023-09-27,Medellin-Guatape,70
2023-09-28,Medellin-Guatape,101
2023-09-29,Medellin-Guatape,175
2023-09-30,Medellin-Guatape,129
2023-10-01,Medellin-Guatape,167
2023-10-02,Medellin-Guatape,105
2023-10-03,Medellin-Guatape,78
2023-10-04,Medellin-Guatape,85
2023-10-05,Medellin-Guatape,111
2023-10-06,Medellin-Guatape,174
2023-10-07,Medellin-Guatape,125
2023-10-08,Medellin-Guatape,181
2023-10-09,Medellin-Guatape,115
2023-10-10,Medellin-Guatape,60
2023-10-11,Medellin-Guatape,69
2023-10-12,Medellin-Guatape,97
2023-10-13,Medellin-Guatape,221
2023-10-14,Medellin-Guatape,148
2023-10-15,Medellin-Guatape,173
2023-10-16,Medellin-Guatape,109
2023-10-17,Medellin-Guatape,72
2023-10-18,Medellin-Guatape,80
2023-10-19,Medellin-Guatape,109
2023-10-20,Medellin-Guatape,171
2023-10-21,Medellin-Guatape,123
2023-10-22,Medellin-Guatape,167
2023-10-23,Medellin-Guatape,108
2023-10-24,Medellin-Guatape,65
2023-10-25,Medellin-Guatape,91
2023-10-26,Medellin-Guatape,109
2023-10-27,Medellin-Guatape,162
2023-10-28,Medellin-Guatape,120
2023-10-29,Medellin-Guatape,177
2023-10-30,Medellin-Guatape,102
2023-10-31,Medellin-Guatape,82
2023-11-01,Medellin-Guatape,74
2023-11-02,Medellin-Guatape,98
2023-11-03,Medellin-Guatape,235
2023-11-04,Medellin-Guatape,138
2023-11-05,Medellin-Guatape,185
2023-11-06,Medellin-Guatape,125
2023-11-07,Medellin-Guatape,79
2023-11-08,Medellin-Guatape,75
2023-11-09,Medellin-Guatape,88
2023-11-10,Medellin-Guatape,236
2023-11-11,Medellin-Guatape,150
2023-11-12,Medellin-Guatape,176
2023-11-13,Medellin-Guatape,121
2023-11-14,Medellin-Guatape,79
2023-11-15,Medellin-Guatape,73
2023-11-16,Medellin-Guatape,108
2023-11-17,Medellin-Guatape,171
2023-11-18,Medellin-Guatape,131
2023-11-19,Medellin-Guatape,193
2023-11-20,Medellin-Guatape,110
2023-11-21,Medellin-Guatape,64
2023-11-22,Medellin-Guatape,85
2023-11-23,Medellin-Guatape,120
2023-11-24,Medellin-Guatape,199
2023-11-25,Medellin-Guatape,118
2023-11-26,Medellin-Guatape,185
2023-11-27,Medellin-Guatape,88
2023-11-28,Medellin-Guatape,79
2023-11-29,Medellin-Guatape,70
2023-11-30,Medellin-Guatape,125
2023-12-01,Medellin-Guatape,167
2023-12-02,Medellin-Guatape,116
2023-12-03,Medellin-Guatape,182
2023-12-04,Medellin-Guatape,92
2023-12-05,Medellin-Guatape,83
2023-12-06,Medellin-Guatape,58
2023-12-07,Medellin-Guatape,111
2023-12-08,Medellin-Guatape,188
2023-12-09,Medellin-Guatape,132
2023-12-10,Medellin-Guatape,207
2023-12-11,Medellin-Guatape,116
2023-12-12,Medellin-Guatape,71
2023-12-13,Medellin-Guatape,79
2023-12-14,Medellin-Guatape,115
2023-12-15,Medellin-Guatape,189
2023-12-16,Medellin-Guatape,127
2023-12-17,Medellin-Guatape,204
2023-12-18,Medellin-Guatape,93
2023-12-19,Medellin-Guatape,76
2023-12-20,Medellin-Guatape,77
2023-12-21,Medellin-Guatape,124
2023-12-22,Medellin-Guatape,191
2023-12-23,Medellin-Guatape,131
2023-12-24,Medellin-Guatape,196
2023-12-25,Medellin-Guatape,139
2023-12-26,Medellin-Guatape,82
2023-12-27,Medellin-Guatape,78
2023-12-28,Medellin-Guatape,116
2023-12-29,Medellin-Guatape,200
2023-12-30,Medellin-Guatape,140
2023-12-31,Medellin-Guatape,206
2024-01-01,Medellin-Guatape,158
2024-01-02,Medellin-Guatape,71
2024-01-03,Medellin-Guatape,67
2024-01-04,Medellin-Guatape,127
2024-01-05,Medellin-Guatape,245
2024-01-06,Medellin-Guatape,156
2024-01-07,Medellin-Guatape,198
2024-01-08,Medellin-Guatape,147
2024-01-09,Medellin-Guatape,101
2024-01-10,Medellin-Guatape,89
2024-01-11,Medellin-Guatape,126
2024-01-12,Medellin-Guatape,177
2024-01-13,Medellin-Guatape,131
2024-01-14,Medellin-Guatape,175
2024-01-15,Medellin-Guatape,109
2024-01-16,Medellin-Guatape,89
2024-01-17,Medellin-Guatape,84
2024-01-18,Medellin-Guatape,112
2024-01-19,Medellin-Guatape,183
2024-01-20,Medellin-Guatape,130
2024-01-21,Medellin-Guatape,195
2024-01-22,Medellin-Guatape,119
2024-01-23,Medellin-Guatape,63
2024-01-24,Medellin-Guatape,80
2024-01-25,Medellin-Guatape,119
2024-01-26,Medellin-Guatape,174
2024-01-27,Medellin-Guatape,139
2024-01-28,Medellin-Guatape,213
2024-01-29,Medellin-Guatape,108
2024-01-30,Medellin-Guatape,79
2024-01-31,Medellin-Guatape,69
2024-02-01,Medellin-Guatape,110
2024-02-02,Medellin-Guatape,178
2024-02-03,Medellin-Guatape,131
2024-02-04,Medellin-Guatape,175
2024-02-05,Medellin-Guatape,109
2024-02-06,Medellin-Guatape,87
2024-02-07,Medellin-Guatape,78
2024-02-08,Medellin-Guatape,115
2024-02-09,Medellin-Guatape,170
2024-02-10,Medellin-Guatape,135
2024-02-11,Medellin-Guatape,185
2024-02-12,Medellin-Guatape,98
2024-02-13,Medellin-Guatape,76
2024-02-14,Medellin-Guatape,65
2024-02-15,Medellin-Guatape,100
2024-02-16,Medellin-Guatape,172
2024-02-17,Medellin-Guatape,130
2024-02-18,Medellin-Guatape,171
2024-02-19,Medellin-Guatape,115
2024-02-20,Medellin-Guatape,78
2024-02-21,Medellin-Guatape,67
2024-02-22,Medellin-Guatape,92
2024-02-23,Medellin-Guatape,169
2024-02-24,Medellin-Guatape,123
2024-02-25,Medellin-Guatape,182
2024-02-26,Medellin-Guatape,102
2024-02-27,Medellin-Guatape,56
2024-02-28,Medellin-Guatape,70
2024-02-29,Medellin-Guatape,103
2024-03-01,Medellin-Guatape,176
2024-03-02,Medellin-Guatape,121
2024-03-03,Medellin-Guatape,196
2024-03-04,Medellin-Guatape,89
2024-03-05,Medellin-Guatape,85
2024-03-06,Medellin-Guatape,72
2024-03-07,Medellin-Guatape,114
2024-03-08,Medellin-Guatape,172
2024-03-09,Medellin-Guatape,138
2024-03-10,Medellin-Guatape,179
2024-03-11,Medellin-Guatape,97
2024-03-12,Medellin-Guatape,87
2024-03-13,Medellin-Guatape,73
2024-03-14,Medellin-Guatape,109
2024-03-15,Medellin-Guatape,184
2024-03-16,Medellin-Guatape,121
2024-03-17,Medellin-Guatape,191
2024-03-18,Medellin-Guatape,104
2024-03-19,Medellin-Guatape,75
2024-03-20,Medellin-Guatape,77
2024-03-21,Medellin-Guatape,97
2024-03-22,Medellin-Guatape,226
2024-03-23,Medellin-Guatape,160
2024-03-24,Medellin-Guatape,200
2024-03-25,Medellin-Guatape,141
2024-03-26,Medellin-Guatape,85
2024-03-27,Medellin-Guatape,77
2024-03-28,Medellin-Guatape,144
2024-03-29,Medellin-Guatape,212
2024-03-30,Medellin-Guatape,142
2024-03-31,Medellin-Guatape,210
2024-04-01,Medellin-Guatape,110
2024-04-02,Medellin-Guatape,95
2024-04-03,Medellin-Guatape,68
2024-04-04,Medellin-Guatape,132
2024-04-05,Medellin-Guatape,186
2024-04-06,Medellin-Guatape,139
2024-04-07,Medellin-Guatape,184
2024-04-08,Medellin-Guatape,113
2024-04-09,Medellin-Guatape,71
2024-04-10,Medellin-Guatape,75
2024-04-11,Medellin-Guatape,114
2024-04-12,Medellin-Guatape,193
2024-04-13,Medellin-Guatape,139
2024-04-14,Medellin-Guatape,197
2024-04-15,Medellin-Guatape,103
2024-04-16,Medellin-Guatape,70
2024-04-17,Medellin-Guatape,93
2024-04-18,Medellin-Guatape,104
2024-04-19,Medellin-Guatape,193
2024-04-20,Medellin-Guatape,130
2024-04-21,Medellin-Guatape,188
2024-04-22,Medellin-Guatape,118
2024-04-23,Medellin-Guatape,87
2024-04-24,Medellin-Guatape,74
2024-04-25,Medellin-Guatape,105
2024-04-26,Medellin-Guatape,173
2024-04-27,Medellin-Guatape,132
2024-04-28,Medellin-Guatape,192
2024-04-29,Medellin-Guatape,107
2024-04-30,Medellin-Guatape,80
2024-05-01,Medellin-Guatape,100
2024-05-02,Medellin-Guatape,110
2024-05-03,Medellin-Guatape,175
2024-05-04,Medellin-Guatape,115
